Tc, nu1, nu2, mu, sigma, skew, kurtosis, mean_sq_err
5.000000, 0.100000, 0.001000, 0.000372964600, 0.006065626212, -0.399352721000, 4.094978903439, 30.092439513864
5.000000, 0.100000, 0.002000, 0.000363335108, 0.007170011048, -0.042479586265, 1.671979095377, 44.882115758393
5.000000, 0.100000, 0.003000, 0.000370949348, 0.008050626740, -0.036478562258, 1.531669813538, 45.827760543315
5.000000, 0.100000, 0.004000, 0.000374630900, 0.008305774497, 0.023041687059, 1.005501635105, 49.469128594847
5.000000, 0.100000, 0.005000, 0.000403852148, 0.008992251892, -0.161562751577, 1.350764949876, 47.041968200267
5.000000, 0.100000, 0.006000, 0.000408308401, 0.008462749885, -0.218792441028, 1.433025469579, 46.473814156072
5.000000, 0.100000, 0.007000, 0.000415502582, 0.009276580348, -0.153610145367, 0.590621838254, 52.400227379393
5.000000, 0.100000, 0.008000, 0.000351922793, 0.008840284128, -0.042338265955, 0.283977860174, 54.659432258456
5.000000, 0.100000, 0.009000, 0.000363361678, 0.008866076848, 0.048564940758, 0.550413532523, 52.725788690103
5.000000, 0.200000, 0.001000, 0.000419374249, 0.009126761732, -0.092373257355, 1.229062197056, 47.889385917058
5.000000, 0.200000, 0.002000, 0.000392026364, 0.008922780595, -0.082031223081, 2.070335722815, 42.247442369666
5.000000, 0.200000, 0.003000, 0.000376984489, 0.009914493219, -0.030009671198, 0.942672298118, 49.901569601607
5.000000, 0.200000, 0.004000, 0.000404375506, 0.009435351277, -0.103826008979, 1.810735682633, 43.947924923212
5.000000, 0.200000, 0.005000, 0.000411751737, 0.010467574216, 0.065824268705, 1.093795017251, 48.859634281541
5.000000, 0.200000, 0.006000, 0.000404290400, 0.010502679396, 0.037248380919, 1.002185534666, 49.495427199345
5.000000, 0.200000, 0.007000, 0.000362107125, 0.009276558621, -0.018395095903, 1.676584916555, 44.855602944775
5.000000, 0.200000, 0.008000, 0.000378935051, 0.011834952094, 0.112567063793, 0.889501262454, 50.308518077812
5.000000, 0.200000, 0.009000, 0.000411808823, 0.010666936500, 0.028979033093, 0.688194173427, 51.726327793500
5.000000, 0.300000, 0.001000, 0.000353573731, 0.010450695791, -0.032509464467, 1.966677932080, 42.931935974561
5.000000, 0.300000, 0.002000, 0.000411777583, 0.011145180517, 0.006573045676, 1.857562761668, 43.656966651413
5.000000, 0.300000, 0.003000, 0.000413113160, 0.010945749123, 0.010904244116, 1.560976952907, 45.638581827478
5.000000, 0.300000, 0.004000, 0.000407340361, 0.011515490685, 0.048527137847, 0.988300776195, 49.595555289977
5.000000, 0.300000, 0.005000, 0.000399286433, 0.013393229642, -0.215282658259, 0.968181958582, 49.696800668951
5.000000, 0.300000, 0.006000, 0.000414596569, 0.011603827207, -0.211654686281, 1.812611626687, 43.922957068954
5.000000, 0.300000, 0.007000, 0.000396060628, 0.014229353453, -0.151258723951, 0.692532637609, 51.665487884770
5.000000, 0.300000, 0.008000, 0.000426278525, 0.012002188743, -0.134049799347, 1.223176242760, 47.924342231688
5.000000, 0.300000, 0.009000, 0.000372018273, 0.011753777896, -0.108346195854, 1.165657373223, 48.326746721049
5.000000, 0.400000, 0.001000, 0.000356764648, 0.009959407797, -0.071311220635, 2.190615226339, 41.471164687582
5.000000, 0.400000, 0.002000, 0.000381332774, 0.010091955590, -0.129761904099, 3.109370712882, 35.758929119440
5.000000, 0.400000, 0.003000, 0.000366300762, 0.011862974241, -0.026075767797, 1.541582087847, 45.762567545525
5.000000, 0.400000, 0.004000, 0.000372467789, 0.011589872857, -0.198016786115, 1.479744244966, 46.157779605888
5.000000, 0.400000, 0.005000, 0.000380373890, 0.012614537716, -0.182497819124, 1.244394313648, 47.771974341383
5.000000, 0.400000, 0.006000, 0.000415286617, 0.012922135831, -0.061872406355, 1.104901189814, 48.757033490340
5.000000, 0.400000, 0.007000, 0.000417533496, 0.012661163262, 0.039041386541, 1.255256285567, 47.732214774265
5.000000, 0.400000, 0.008000, 0.000359269435, 0.012033364051, 0.026667553390, 1.406780300569, 46.688985793434
5.000000, 0.400000, 0.009000, 0.000350217105, 0.012734390417, 0.165535895792, 1.410188950088, 46.699474624386
5.000000, 0.500000, 0.001000, 0.000363386428, 0.010313045207, -0.129235418991, 4.228834459406, 29.379629330411
5.000000, 0.500000, 0.002000, 0.000413873867, 0.012137065192, -0.049496273949, 2.009395562787, 42.649632995753
5.000000, 0.500000, 0.003000, 0.000378327159, 0.011550472876, -0.184053168012, 2.282597874908, 40.866310538186
5.000000, 0.500000, 0.004000, 0.000412479549, 0.011160538356, -0.106638797611, 2.099225505251, 42.056282718492
5.000000, 0.500000, 0.005000, 0.000397409456, 0.012631101320, -0.164182464946, 1.534836526581, 45.787818732377
5.000000, 0.500000, 0.006000, 0.000414797316, 0.013715007612, 0.076694544660, 1.529496110467, 45.865685102843
5.000000, 0.500000, 0.007000, 0.000396564386, 0.013624135515, 0.034266321273, 1.548458273442, 45.727976713075
5.000000, 0.500000, 0.008000, 0.000427872549, 0.014776739162, 0.017285069343, 1.105174368326, 48.769689114526
5.000000, 0.500000, 0.009000, 0.000366701425, 0.014234041752, -0.090097092647, 1.666425572349, 44.911597502606
5.000000, 0.600000, 0.001000, 0.000364146133, 0.012891805543, -0.044266071124, 2.114194408828, 41.969102833811
5.000000, 0.600000, 0.002000, 0.000410512144, 0.010848495252, 0.032142571626, 2.979536078262, 36.566990231062
5.000000, 0.600000, 0.003000, 0.000391986964, 0.012439552106, -0.137022928639, 1.771944564678, 44.200919526381
5.000000, 0.600000, 0.004000, 0.000404564938, 0.012449049486, -0.059927562734, 1.909871850536, 43.300094602185
5.000000, 0.600000, 0.005000, 0.000373557469, 0.013134444863, 0.003429713858, 1.900916856001, 43.370488779204
5.000000, 0.600000, 0.006000, 0.000382400860, 0.014854257142, -0.039856570683, 1.271207563301, 47.606750764647
5.000000, 0.600000, 0.007000, 0.000417104823, 0.013788951006, 0.035451141017, 2.479125566172, 39.654462845147
5.000000, 0.600000, 0.008000, 0.000397332616, 0.014593997877, -0.058220468794, 1.431022968615, 46.507669949644
5.000000, 0.600000, 0.009000, 0.000394943286, 0.013536872810, -0.035817847821, 1.709582381633, 44.631796374042
5.000000, 0.700000, 0.001000, 0.000360590319, 0.011112460979, -0.056001000843, 3.560534467306, 33.123516740740
5.000000, 0.700000, 0.002000, 0.000378877749, 0.011713274096, 0.150038496149, 3.166970087031, 35.471409654174
5.000000, 0.700000, 0.003000, 0.000376605154, 0.014169631021, -0.112646735339, 2.708959880626, 38.195152016461
5.000000, 0.700000, 0.004000, 0.000408303361, 0.012874640302, 0.122285781100, 2.333919496955, 40.593965806860
5.000000, 0.700000, 0.005000, 0.000411135696, 0.013545792522, -0.000041810804, 1.861926521515, 43.626849868745
5.000000, 0.700000, 0.006000, 0.000400138796, 0.014303519250, -0.030537614070, 3.502020583237, 33.465413108868
5.000000, 0.700000, 0.007000, 0.000362811494, 0.014715130175, -0.135431230567, 1.596528763345, 45.374834417147
5.000000, 0.700000, 0.008000, 0.000384648282, 0.015512061243, -0.130891073822, 1.472058101807, 46.217587103628
5.000000, 0.700000, 0.009000, 0.000355337164, 0.014625826049, -0.101664506982, 1.432105089785, 46.493553260769
5.000000, 0.800000, 0.001000, 0.000414853274, 0.011594930358, -0.141404721503, 3.149663946898, 35.516959985961
5.000000, 0.800000, 0.002000, 0.000414650201, 0.013570704760, -0.033561633150, 2.910601348973, 36.971980468567
5.000000, 0.800000, 0.003000, 0.000371116468, 0.013320803316, -0.069068350934, 2.022620156609, 42.560102323191
5.000000, 0.800000, 0.004000, 0.000409751208, 0.013238726404, 0.066285320391, 2.100892912638, 42.077465628234
5.000000, 0.800000, 0.005000, 0.000381090427, 0.014116530681, -0.106180388318, 1.780441609937, 44.148599007298
5.000000, 0.800000, 0.006000, 0.000406252340, 0.016570537308, -0.088386554408, 1.277256766157, 47.557125563845
5.000000, 0.800000, 0.007000, 0.000376989421, 0.015392119351, 0.028832736623, 1.812326226352, 43.960778069955
5.000000, 0.800000, 0.008000, 0.000401877841, 0.014654069051, -0.070740876179, 1.651352007398, 45.015644676056
5.000000, 0.800000, 0.009000, 0.000357777753, 0.013861851294, -0.111250738825, 1.999186549514, 42.706741672193
5.000000, 0.900000, 0.001000, 0.000355023142, 0.013152593150, -0.216167646313, 2.913523794133, 36.929993990266
5.000000, 0.900000, 0.002000, 0.000374279027, 0.013706097953, -0.034007686090, 1.626351336193, 45.189696180575
5.000000, 0.900000, 0.003000, 0.000369821561, 0.012628207191, -0.127603061330, 2.615032995631, 38.775679962948
5.000000, 0.900000, 0.004000, 0.000390087975, 0.013692627234, -0.086151861327, 1.635338242194, 45.120717608100
5.000000, 0.900000, 0.005000, 0.000418888514, 0.014432244769, -0.047428847766, 1.504496705446, 46.009922877972
5.000000, 0.900000, 0.006000, 0.000394667780, 0.013033356302, 0.119832410793, 1.933054179141, 43.185494474392
5.000000, 0.900000, 0.007000, 0.000425354143, 0.016984294766, -0.125636121466, 1.508021355023, 45.974154990889
5.000000, 0.900000, 0.008000, 0.000420152168, 0.014659920059, 0.104036420334, 1.609250949064, 45.334033552931
5.000000, 0.900000, 0.009000, 0.000419740285, 0.015283261871, 0.005299752198, 1.316387593625, 47.304050493267
10.000000, 0.100000, 0.001000, 0.000344199953, 0.009159307638, -0.041316690370, 3.833025496556, 31.576982313163
10.000000, 0.100000, 0.002000, 0.000373075517, 0.014440842853, -0.069051074654, 1.963113621745, 42.949082814864
10.000000, 0.100000, 0.003000, 0.000364128907, 0.012913537508, -0.230791692422, 1.501479322773, 46.007364263293
10.000000, 0.100000, 0.004000, 0.000473137775, 0.030048537824, 0.212049348210, 65.992856149900, 648.469579657218
10.000000, 0.100000, 0.005000, 0.000417697080, 0.016833107437, -0.225258465714, 3.548663152264, 33.170728922708
10.000000, 0.100000, 0.006000, 0.000285196445, 0.105441818609, -0.115375465959, 30.186331705156, 57.174964722842
10.000000, 0.100000, 0.007000, 0.000306466638, 0.075051548564, -0.131631201585, 35.755925333870, 107.032959102830
10.000000, 0.100000, 0.008000, 0.000413294667, 0.016981073875, -0.047134752494, 0.914043489385, 50.100937754326
10.000000, 0.100000, 0.009000, 0.000352592065, 0.017791980072, -0.056977994091, 0.444242518319, 53.478822889562
10.000000, 0.200000, 0.001000, 0.000349486045, 0.019445761479, -0.028105244991, 1.084502022217, 48.905377989395
10.000000, 0.200000, 0.002000, 0.000322810144, 0.075211647340, -0.091162681222, 30.173270370310, 57.078562444827
10.000000, 0.200000, 0.003000, 0.000428767752, 0.020388317957, -0.037924097183, 3.416752586852, 33.958961453477
10.000000, 0.200000, 0.004000, 0.000121973782, 0.171393165389, -0.498523902141, 17.370894115002, 1.337038263794
10.000000, 0.200000, 0.005000, 0.000402314519, 0.018583669831, -0.147314664746, 1.452927965301, 46.345653158716
10.000000, 0.200000, 0.006000, 0.000384411410, 0.017273347724, -0.025336798621, 1.902972817306, 43.351506599100
10.000000, 0.200000, 0.007000, 0.000274791304, 0.108423987244, -0.085018725036, 19.647353189328, 5.272118336183
10.000000, 0.200000, 0.008000, 0.000326940948, 0.019759807184, -0.116975331966, 1.669507367298, 44.887111620204
10.000000, 0.200000, 0.009000, 0.000355685279, 0.018156614644, -0.206553323147, 1.074113450981, 48.953679376046
10.000000, 0.300000, 0.001000, 0.000370688912, 0.018707828178, -0.033043511152, 2.920862917484, 36.909740111027
10.000000, 0.300000, 0.002000, 0.000277657922, 0.125703729448, -0.053900836781, 16.540119909648, 0.574517390601
10.000000, 0.300000, 0.003000, 0.000458280168, 0.176158222185, -0.109835997683, 10.844180061282, 4.482888257334
10.000000, 0.300000, 0.004000, 0.000363889682, 0.019952758581, -0.172966345118, 1.969903028160, 42.890638834745
10.000000, 0.300000, 0.005000, 0.000395974021, 0.021961351989, -0.057201144046, 2.157101487615, 41.689521135524
10.000000, 0.300000, 0.006000, 0.000424075662, 0.025956460675, -0.232399111786, 2.513767205281, 39.397717072057
10.000000, 0.300000, 0.007000, 0.000368200272, 0.023173615381, -0.199197746882, 1.369420462110, 46.910196417386
10.000000, 0.300000, 0.008000, 0.000387527855, 0.038582356314, -0.037308702325, 17.096116379266, 1.061352869443
10.000000, 0.300000, 0.009000, 0.000421326376, 0.236323590363, -0.278032575222, 8.282761258920, 11.519717627634
10.000000, 0.400000, 0.001000, 0.000345698170, 0.023489157148, -0.090551402869, 10.644165405292, 4.911270419516
10.000000, 0.400000, 0.002000, 0.000327071061, 0.208982345544, -0.398395881212, 11.975008639123, 2.398659935070
10.000000, 0.400000, 0.003000, 0.000287993642, 0.123624207872, -0.056913045442, 12.063934372375, 2.284384183373
10.000000, 0.400000, 0.004000, 0.000424639945, 0.202051426227, -0.549070659366, 15.011519979718, 0.016031582710
10.000000, 0.400000, 0.005000, 0.000324652795, 0.197402454493, -0.455657888826, 14.325883486356, 0.146657992152
10.000000, 0.400000, 0.006000, 0.000457602941, 0.145813108323, -0.471463308695, 25.182682966499, 25.591446433153
10.000000, 0.400000, 0.007000, 0.000338302273, 0.022722424641, -0.067417710875, 2.313366256347, 40.685328978290
10.000000, 0.400000, 0.008000, 0.000346586623, 0.024823591418, -0.182888002439, 1.326759796620, 47.204443681176
10.000000, 0.400000, 0.009000, 0.000372775274, 0.024849620227, -0.154760713442, 2.494953943830, 39.523508201864
10.000000, 0.500000, 0.001000, 0.000356182504, 0.035710043844, -0.218410170418, 37.227511625398, 122.787465678941
10.000000, 0.500000, 0.002000, 0.000395633688, 0.221024114837, -0.434761810932, 10.466319234033, 5.301284516665
10.000000, 0.500000, 0.003000, 0.000375037978, 0.021708976125, -0.230684756998, 2.666644556808, 38.444174013985
10.000000, 0.500000, 0.004000, 0.000453818844, 0.148252947672, -0.370923353009, 22.149029501171, 12.545998174846
10.000000, 0.500000, 0.005000, 0.000361445821, 0.025978729606, -0.165623903218, 3.615742300276, 32.791405106790
10.000000, 0.500000, 0.006000, 0.000373053682, 0.029074025393, -0.198897207270, 3.017634885822, 36.301730081188
10.000000, 0.500000, 0.007000, 0.000340628960, 0.033694827239, -0.081357020739, 8.881237234005, 9.587672184550
10.000000, 0.500000, 0.008000, 0.000353275076, 0.025163241564, -0.003954378642, 1.096412683815, 48.826693324171
10.000000, 0.500000, 0.009000, 0.000449155499, 0.099307912249, -0.061903059869, 18.459699843441, 2.907634890178
10.000000, 0.600000, 0.001000, 0.000355479763, 0.021474268821, -0.086404148949, 3.449934178018, 33.758014461418
10.000000, 0.600000, 0.002000, 0.000359359396, 0.021616012518, -0.066834190276, 2.450720836679, 39.814298388203
10.000000, 0.600000, 0.003000, 0.000396517657, 0.092740495621, -0.064039366458, 12.969321582474, 1.127518530716
10.000000, 0.600000, 0.004000, 0.000471845571, 0.144620560830, -0.166319609120, 17.061299452299, 1.011905086930
10.000000, 0.600000, 0.005000, 0.000421742646, 0.026735780609, -0.197260646843, 8.139773030211, 12.003510389999
10.000000, 0.600000, 0.006000, 0.000268984575, 0.155703939175, -0.769356607770, 26.750342205225, 34.170336621428
10.000000, 0.600000, 0.007000, 0.000400558414, 0.198381717126, -0.282880306592, 11.294682840713, 3.567759489896
10.000000, 0.600000, 0.008000, 0.000356527753, 0.038149414080, -0.269709126834, 41.696044730943, 177.289773716800
10.000000, 0.600000, 0.009000, 0.000339707955, 0.053011170663, -0.244339604798, 38.708754433027, 139.747277503923
10.000000, 0.700000, 0.001000, 0.000342393034, 0.021550864569, -0.207953295267, 3.726528761262, 32.155860854837
10.000000, 0.700000, 0.002000, 0.000357971288, 0.059445624588, -0.154813767207, 39.239248522678, 146.097401123981
10.000000, 0.700000, 0.003000, 0.000359099676, 0.025339990707, -0.162170244345, 1.934919476856, 43.121252665752
10.000000, 0.700000, 0.004000, 0.000460060177, 0.165765520126, -0.301770413024, 16.790297159116, 0.750870880286
10.000000, 0.700000, 0.005000, 0.000385153853, 0.023699524648, -0.279830705429, 3.209753071588, 35.147433672354
10.000000, 0.700000, 0.006000, 0.000387048390, 0.076997206856, -0.081702594632, 20.058994712730, 6.256608877822
10.000000, 0.700000, 0.007000, 0.000348067643, 0.028572448667, -0.165807068909, 1.351936063329, 47.033517047807
10.000000, 0.700000, 0.008000, 0.000383954683, 0.054724760258, -0.095446526164, 27.345611388435, 37.717607342710
10.000000, 0.700000, 0.009000, 0.000339524669, 0.026766591844, -0.176149964743, 1.575950878484, 45.508806346523
10.000000, 0.800000, 0.001000, 0.000299065955, 0.130848121570, -0.035833061476, 12.976096882142, 1.127114915072
10.000000, 0.800000, 0.002000, 0.000237161025, 0.134285366522, -0.165374196837, 17.236393916077, 1.193677886118
10.000000, 0.800000, 0.003000, 0.000343545959, 0.032261665461, -0.180800828553, 25.722293299872, 28.398669221483
10.000000, 0.800000, 0.004000, 0.000289928198, 0.075994380449, -0.194927772762, 46.078871101022, 240.455609445541
10.000000, 0.800000, 0.005000, 0.000433197342, 0.177290667431, -0.139529529577, 11.242290617001, 3.678229108708
10.000000, 0.800000, 0.006000, 0.000422277306, 0.165004287215, -0.755431140584, 23.796767235628, 19.094469005274
10.000000, 0.800000, 0.007000, 0.000342922713, 0.098065430344, -0.089961940505, 29.235669850055, 50.217204855054
10.000000, 0.800000, 0.008000, 0.000400384351, 0.029477951927, -0.098232156376, 1.457730092721, 46.319597675587
10.000000, 0.800000, 0.009000, 0.000341448744, 0.031460618919, -0.167111557298, 3.105979832929, 35.774776521386
10.000000, 0.900000, 0.001000, 0.000297365469, 0.127008077655, -0.049063027679, 11.723929260827, 2.825207173880
10.000000, 0.900000, 0.002000, 0.000372627186, 0.060506110806, -0.034002091186, 12.091025661231, 2.245340542605
10.000000, 0.900000, 0.003000, 0.000472730035, 0.073541764089, -0.034546639458, 15.248586991761, 0.040859438046
10.000000, 0.900000, 0.004000, 0.000413711665, 0.026889399782, -0.127959503615, 2.240215579430, 41.144279880077
10.000000, 0.900000, 0.005000, 0.000213911197, 0.130145229890, -0.245997379129, 20.611552784758, 7.696141896482
10.000000, 0.900000, 0.006000, 0.000400338095, 0.213008661711, -0.708438532634, 15.682798100019, 0.130379283622
10.000000, 0.900000, 0.007000, 0.000412921708, 0.137321204705, -0.154088898318, 16.131450164849, 0.301468249461
10.000000, 0.900000, 0.008000, 0.000370161898, 0.031117222844, -0.061150403953, 3.407604983729, 34.008379326686
10.000000, 0.900000, 0.009000, 0.000260149669, 0.120410024276, -0.483262070471, 30.796306585095, 61.863438396055
15.000000, 0.100000, 0.001000, 0.000333932231, 0.015350900547, -0.238803089925, 4.155621366717, 29.766396091629
15.000000, 0.100000, 0.002000, 0.000449492498, 0.191655843978, -1.244471796262, 27.069144667628, 36.207597491794
15.000000, 0.100000, 0.003000, 0.000285699949, 0.191802322362, -1.073474071812, 23.559758590320, 18.159501033139
15.000000, 0.100000, 0.004000, 0.000379384709, 0.025728890023, -0.434779265592, 26.767079580649, 34.227668470519
15.000000, 0.100000, 0.005000, 0.000365577366, 0.023651731193, -0.054559655453, 0.452798501515, 53.416716357812
15.000000, 0.100000, 0.006000, 0.000452109218, 0.093912760776, -0.041539003422, 13.436771392361, 0.695875788579
15.000000, 0.100000, 0.007000, 0.000377422764, 0.025329393947, -0.033802020755, 0.736919497279, 51.364499173929
15.000000, 0.100000, 0.008000, 0.000290692125, 0.236135808354, -0.874220179771, 14.666520383163, 0.111012483791
15.000000, 0.100000, 0.009000, 0.000330095206, 0.024504854471, -0.165899746296, 0.805907316212, 50.852230476894
15.000000, 0.200000, 0.001000, 0.000347733384, 0.049805360860, -0.166622015179, 14.907321340405, 0.019160748618
15.000000, 0.200000, 0.002000, -0.000011269396, 0.266566855649, -0.790324422829, 10.500520086651, 5.267707683156
15.000000, 0.200000, 0.003000, 0.000336759194, 0.102627715461, -0.059887584653, 22.068409254015, 12.286727264067
15.000000, 0.200000, 0.004000, 0.000421058242, 0.069960213623, -0.078027356165, 13.700180086720, 0.491748817783
15.000000, 0.200000, 0.005000, 0.000034681964, 0.281631137444, -3.098178839640, 43.993421896885, 211.046138381746
15.000000, 0.200000, 0.006000, 0.000452482885, 0.134913569087, -0.199516475889, 18.948878588342, 3.781456695291
15.000000, 0.200000, 0.007000, 0.000472676372, 0.156578713194, -0.719852946410, 26.237027091237, 31.228699723249
15.000000, 0.200000, 0.008000, 0.000286553903, 0.205588598292, -0.106223563126, 7.252072621945, 15.294963417802
15.000000, 0.200000, 0.009000, 0.000376819445, 0.029989084225, -0.061435385101, 1.365429622547, 46.955480373319
15.000000, 0.300000, 0.001000, 0.000426587959, 0.269633268865, -0.378676349606, 6.225704847426, 19.555527783191
15.000000, 0.300000, 0.002000, 0.000323722324, 0.057940194205, -0.234324923697, 23.104111922886, 16.158240139941
15.000000, 0.300000, 0.003000, 0.000376773749, 0.038000523380, -0.123318512246, 4.698914580023, 26.888578009414
15.000000, 0.300000, 0.004000, 0.000447727666, 0.310029352034, -1.271414990794, 13.617194661081, 0.741215915223
15.000000, 0.300000, 0.005000, 0.000275848870, 0.137626032743, -0.555919391082, 24.071770514510, 20.285449801735
15.000000, 0.300000, 0.006000, 0.000307983278, 0.203247218524, -1.213424232351, 21.666215586609, 11.068268306475
15.000000, 0.300000, 0.007000, 0.000320606509, 0.209225567683, -0.561932245944, 13.826911661995, 0.401050749781
15.000000, 0.300000, 0.008000, 0.000449397770, 0.174997172900, -0.403371985339, 16.031770530965, 0.239674721408
15.000000, 0.300000, 0.009000, 0.000433898852, 0.107422208889, -0.476526879163, 38.898911892599, 142.002596185042
15.000000, 0.400000, 0.001000, 0.000279633317, 0.180555902995, -0.103865871222, 7.859848809234, 13.010741689701
15.000000, 0.400000, 0.002000, 0.000350349306, 0.270627083392, -0.489437546324, 7.352364689647, 14.895259721550
15.000000, 0.400000, 0.003000, 0.000312044921, 0.230744481734, -0.744027184147, 14.072592230304, 0.290051397072
15.000000, 0.400000, 0.004000, -0.000015585483, 0.198782752818, -0.525971991318, 12.874086932867, 1.214710164037
15.000000, 0.400000, 0.005000, 0.000277567230, 0.147961766944, -0.161946755915, 17.477040747330, 1.470537154859
15.000000, 0.400000, 0.006000, 0.000281051707, 0.064128578629, -0.329689145284, 29.908610558946, 55.075211016136
15.000000, 0.400000, 0.007000, 0.000412246216, 0.134391706750, -0.134008770131, 17.484521064046, 1.482079063241
15.000000, 0.400000, 0.008000, 0.000412899773, 0.125163015206, -0.045499086582, 13.199779687203, 0.903836123681
15.000000, 0.400000, 0.009000, 0.000330523943, 0.060913350102, -0.164180251016, 17.919785841664, 2.048966956087
15.000000, 0.500000, 0.001000, 0.000352834990, 0.059505210304, -0.054374713888, 14.483924943221, 0.113531936716
15.000000, 0.500000, 0.002000, 0.000346788018, 0.067235719424, -0.129694258783, 17.062657735754, 1.014085003462
15.000000, 0.500000, 0.003000, 0.000286970882, 0.129555896318, -0.455714057267, 31.496025635657, 67.488558603580
15.000000, 0.500000, 0.004000, 0.000478714337, 0.296781049529, -1.350055472057, 16.339284941283, 0.655647063548
15.000000, 0.500000, 0.005000, 0.000358770656, 0.052589479146, -0.194030114258, 39.497117483985, 149.226373387015
15.000000, 0.500000, 0.006000, 0.000460387832, 0.069578780238, -0.374584339615, 63.200043338557, 579.215464074036
15.000000, 0.500000, 0.007000, 0.000464857569, 0.238732255572, -0.587451702752, 11.581784276455, 3.057951712649
15.000000, 0.500000, 0.008000, 0.000260462002, 0.219600110623, -0.494635547565, 10.890740494778, 4.372237770498
15.000000, 0.500000, 0.009000, 0.000398563539, 0.044899563547, -0.248589504954, 9.699621419158, 7.205552888982
15.000000, 0.600000, 0.001000, 0.000340134437, 0.203067123988, -0.104704762758, 7.044625758672, 16.116213764925
15.000000, 0.600000, 0.002000, 0.000346460823, 0.038306268126, -0.040167845130, 2.786503844982, 37.729073456417
15.000000, 0.600000, 0.003000, 0.000358640749, 0.074901875121, -0.093543872766, 12.494153881739, 1.676940868201
15.000000, 0.600000, 0.004000, 0.000482649241, 0.144512104791, -0.511468922920, 24.297949116413, 21.313915861168
15.000000, 0.600000, 0.005000, 0.000442735938, 0.185174511558, -0.879581198133, 21.525615215792, 10.498042944839
15.000000, 0.600000, 0.006000, 0.000392781827, 0.084901063591, -0.143630753491, 23.883525282587, 19.452422785338
15.000000, 0.600000, 0.007000, 0.000323556495, 0.119709004590, -0.082068932179, 6.914204482887, 16.640722338581
15.000000, 0.600000, 0.008000, 0.000333551351, 0.148944683620, -0.287032228779, 16.308389067403, 0.393011450595
15.000000, 0.600000, 0.009000, 0.000341975935, 0.182298951191, -0.310433998634, 12.233767994814, 2.014582357249
15.000000, 0.700000, 0.001000, 0.000329765857, 0.134257951049, -0.033801392735, 7.503707123668, 14.333614099489
15.000000, 0.700000, 0.002000, 0.000427382340, 0.255619567517, -0.645101946362, 9.804214480122, 6.953362097554
15.000000, 0.700000, 0.003000, 0.000325723353, 0.090504200204, -0.105581806789, 18.235955264924, 2.533466402090
15.000000, 0.700000, 0.004000, 0.000165952254, 0.195684871845, -0.213237077289, 9.267696457887, 8.422125533780
15.000000, 0.700000, 0.005000, 0.000460261719, 0.248287754464, -1.134288814466, 15.992494176504, 0.366765845373
15.000000, 0.700000, 0.006000, 0.000340543535, 0.151749716406, -0.347188479064, 18.353470771218, 2.706694599584
15.000000, 0.700000, 0.007000, 0.000501663144, 0.073792954221, -0.031301647703, 24.461858853336, 22.102324747541
15.000000, 0.700000, 0.008000, 0.000413809115, 0.198038723122, -0.297139488498, 10.236362769535, 5.842806578612
15.000000, 0.700000, 0.009000, 0.000335476139, 0.041030494395, -0.303449820483, 1.794907649158, 44.034470109738
15.000000, 0.800000, 0.001000, 0.000338950275, 0.034707591489, -0.248508044505, 6.238395696086, 19.488063814399
15.000000, 0.800000, 0.002000, 0.000335266212, 0.078315276959, -0.089000677063, 13.186597526455, 0.907069607051
15.000000, 0.800000, 0.003000, 0.000454961432, 0.212324389256, -0.223953593748, 6.977577548112, 16.373692013768
15.000000, 0.800000, 0.004000, 0.000411103063, 0.217353588001, -0.433937205123, 10.811937682170, 4.535833118150
15.000000, 0.800000, 0.005000, 0.000173438484, 0.191013437080, -0.777251304727, 19.208291121673, 4.334455054968
15.000000, 0.800000, 0.006000, 0.000424815679, 0.223242622019, -1.344904571038, 21.827213139249, 11.666480713406
15.000000, 0.800000, 0.007000, 0.000381135431, 0.077606528452, -0.108561797426, 21.304535996497, 9.749820091440
15.000000, 0.800000, 0.008000, 0.000360805422, 0.216521496637, -0.478111855343, 11.211154401672, 3.727841438923
15.000000, 0.800000, 0.009000, 0.000465834157, 0.129078737118, -0.378957387225, 21.553465782194, 10.524290560064
15.000000, 0.900000, 0.001000, 0.000343150547, 0.126592982689, -0.065320528546, 6.481619150855, 18.453771809610
15.000000, 0.900000, 0.002000, 0.000489547418, 0.126297586916, -0.119709661212, 19.182963104291, 4.258275755528
15.000000, 0.900000, 0.003000, 0.000406254391, 0.206276743931, -0.267978828123, 9.327351262443, 8.246961285113
15.000000, 0.900000, 0.004000, 0.000327088992, 0.074209108696, -0.266039263183, 22.268263343193, 12.971913709465
15.000000, 0.900000, 0.005000, 0.000161582770, 0.259098396158, -1.013390315957, 14.120449211816, 0.335932374900
15.000000, 0.900000, 0.006000, 0.000478653409, 0.105422947244, -0.086603628012, 17.605073493284, 1.636554360181
15.000000, 0.900000, 0.007000, 0.000446090857, 0.201976955767, -0.333379852455, 10.483603968679, 5.260021334380
15.000000, 0.900000, 0.008000, 0.000331198892, 0.045812852297, -0.236044893750, 5.727392868387, 21.809959203517
15.000000, 0.900000, 0.009000, 0.000369165581, 0.174244247363, -0.258875444334, 12.557693595805, 1.584105180497
20.000000, 0.100000, 0.001000, 0.000357414274, 0.023630404792, -0.257471051096, 14.164800096523, 0.207605160312
