Tc, nu1, nu2, Mean, Var, Skew, Kurtosis, SE Var, SE Skew, SE Kurt, MSE
3.000000, 0.100000, 0.003000, 0.000419494279, 0.000026960329, -0.125195159383, 1.531729858816, 0.689634860513, 0.461251097847, 0.807003905815, 2.721534536264
3.000000, 0.100000, 0.004000, 0.000373183175, 0.000025692308, -0.009333873906, 0.613156166774, 0.702943626301, 0.952731208669, 0.920261809177, 2.967476426952
3.000000, 0.100000, 0.005000, 0.000411198953, 0.000037117383, 0.053815248162, 0.526929564246, 0.587619409315, 1.294851990197, 0.931275027643, 2.700773703664
3.000000, 0.100000, 0.006000, 0.000392848725, 0.000029731239, -0.018011994291, 0.841735946594, 0.660994877822, 0.909809903416, 0.891383660826, 2.803714114154
3.000000, 0.100000, 0.007000, 0.000395911641, 0.000038128705, 0.052947030378, 0.562044122274, 0.577908641028, 1.289793136941, 0.926782144245, 2.665220563821
3.000000, 0.100000, 0.008000, 0.000366782188, 0.000035423157, -0.022899189159, 0.390306157246, 0.604068772934, 0.886073636990, 0.948859264292, 2.625206876872
3.000000, 0.100000, 0.009000, 0.000382281562, 0.000031589739, 0.078992313715, 0.844164468017, 0.642125820940, 1.445858208440, 0.891079319506, 2.919398579115
3.000000, 0.200000, 0.001000, 0.000378478258, 0.000042341889, -0.020725748564, 0.954413753133, 0.538324052628, 0.896590927049, 0.877317650832, 2.385716368055
3.000000, 0.200000, 0.002000, 0.000414026698, 0.000028613464, 0.113937567389, 2.692171049715, 0.672475053806, 1.669250525945, 0.674552734925, 3.022851266311
3.000000, 0.200000, 0.003000, 0.000420199797, 0.000048204761, -0.177668044946, 1.338787780715, 0.485576573957, 0.296675446656, 0.830176414597, 1.994205866942
3.000000, 0.200000, 0.004000, 0.000407364916, 0.000037010241, 0.027570465306, 2.354497568116, 0.588652936629, 1.146305385628, 0.711870380154, 2.581568377357
3.000000, 0.200000, 0.005000, 0.000424254777, 0.000040130181, -0.042013635995, 1.751991065092, 0.558928869988, 0.796251188109, 0.780951295433, 2.388830394474
3.000000, 0.200000, 0.006000, 0.000414853526, 0.000059720721, -0.182731379571, 1.446258032253, 0.389884972014, 0.282708182878, 0.817228678584, 1.666262193868
3.000000, 0.200000, 0.007000, 0.000387476550, 0.000059539932, 0.015937092962, 0.777714963538, 0.391306180739, 1.083354077149, 0.899425485821, 1.965280456786
3.000000, 0.200000, 0.008000, 0.000365528708, 0.000054255733, -0.088818251083, 0.517712751894, 0.433988194004, 0.596570903842, 0.932456112433, 1.956302985438
3.000000, 0.200000, 0.009000, 0.000353892202, 0.000047613621, -0.007947256516, 0.657939977707, 0.490771717445, 0.959680968986, 0.914567682785, 2.260655275407
3.000000, 0.300000, 0.001000, 0.000415459858, 0.000041530309, 0.097318882417, 2.223503778555, 0.545839986683, 1.561013012129, 0.726617486907, 2.582010121956
3.000000, 0.300000, 0.002000, 0.000361661520, 0.000039800835, -0.002742026311, 2.126819453393, 0.562030237537, 0.985995063265, 0.737599055871, 2.447965498170
3.000000, 0.300000, 0.003000, 0.000419830488, 0.000049679627, -0.163568272193, 1.791797037351, 0.472735447804, 0.337344398520, 0.776288630190, 1.946995835582
3.000000, 0.300000, 0.004000, 0.000418500283, 0.000045742523, 0.031456144258, 1.918329827102, 0.507397815096, 1.167727888646, 0.761559957379, 2.334421998994
3.000000, 0.300000, 0.005000, 0.000404790882, 0.000039677073, -0.180861025742, 1.897340566806, 0.563197894456, 0.287828351709, 0.763993390512, 2.227933562261
3.000000, 0.300000, 0.006000, 0.000378336402, 0.000058865435, -0.141407649309, 1.161205302266, 0.396631308873, 0.406541350327, 0.851794093168, 1.741549510742
3.000000, 0.300000, 0.007000, 0.000419141092, 0.000064098684, -0.055761005019, 0.758102078916, 0.356258629904, 0.734616734132, 0.901896332219, 1.733033121796
3.000000, 0.300000, 0.008000, 0.000403161275, 0.000056918370, -0.027142718074, 0.830996798355, 0.412205204314, 0.865718022676, 0.892730109494, 1.960166725102
3.000000, 0.300000, 0.009000, 0.000404555469, 0.000067289147, 0.118242688206, 0.906093717292, 0.332708351176, 1.697881401943, 0.883335929491, 1.969433614399
3.000000, 0.400000, 0.001000, 0.000414525348, 0.000049539481, 0.052327286797, 2.114904554532, 0.473948256272, 1.286188127292, 0.738958070599, 2.254876253538
3.000000, 0.400000, 0.002000, 0.000358675947, 0.000034225589, 0.135483071354, 3.182487843134, 0.615833020170, 1.814976855582, 0.622154369690, 2.865153808992
3.000000, 0.400000, 0.003000, 0.000385552116, 0.000060035159, -0.028670576465, 1.911550650363, 0.387419290031, 0.858447013280, 0.762345490815, 1.831661801468
3.000000, 0.400000, 0.004000, 0.000420033208, 0.000056714984, 0.034133466199, 3.079213049244, 0.413849316054, 1.182603888295, 0.633014877684, 1.984703975507
3.000000, 0.400000, 0.005000, 0.000420977222, 0.000087223331, 0.051322184044, 0.888002432475, 0.203797879559, 1.280352233465, 0.885594498791, 1.401308509282
3.000000, 0.400000, 0.006000, 0.000358719723, 0.000072355197, 0.023793512251, 1.113680159776, 0.296967930564, 1.125672389355, 0.857626609956, 1.650992768316
3.000000, 0.400000, 0.007000, 0.000414152157, 0.000088469902, 0.063442064147, 1.230562695825, 0.196780885957, 1.351608219268, 0.843317929563, 1.387578336134
3.000000, 0.400000, 0.008000, 0.000364355724, 0.000061161706, -0.094059226354, 1.335234933582, 0.378649634968, 0.576003064052, 0.830606190077, 1.731035201269
3.000000, 0.400000, 0.009000, 0.000352200298, 0.000082198053, -0.126371295153, 1.101779727411, 0.233331976247, 0.457166027665, 0.859090204404, 1.216525331514
3.000000, 0.500000, 0.001000, 0.000413067044, 0.000028838541, -0.118265685566, 4.391849327448, 0.670155435712, 0.485688120907, 0.501969779662, 2.563070752562
3.000000, 0.500000, 0.002000, 0.000358676386, 0.000042581694, -0.023840198508, 3.113215090581, 0.536113226952, 0.881539336246, 0.629428803401, 2.290700136390
3.000000, 0.500000, 0.003000, 0.000411895031, 0.000055495305, 0.107148643039, 1.990571198082, 0.423777501087, 1.624595965412, 0.753214176199, 2.205195050827
3.000000, 0.500000, 0.004000, 0.000357380734, 0.000049089580, -0.078370291037, 2.254971907156, 0.477852121009, 0.638649757642, 0.723061049528, 2.046744005754
3.000000, 0.500000, 0.005000, 0.000413505872, 0.000060915869, -0.046568645599, 1.331227640333, 0.380554801375, 0.775554423879, 0.831091071778, 1.804064503136
3.000000, 0.500000, 0.006000, 0.000367887395, 0.000080501664, -0.098973546248, 1.196417908925, 0.243752844597, 0.557044932700, 0.847485465509, 1.280686281392
3.000000, 0.500000, 0.007000, 0.000392218502, 0.000099308494, -0.111337529518, 0.891906259583, 0.140951012358, 0.510751051740, 0.885106889517, 0.935122688278
3.000000, 0.500000, 0.008000, 0.000358053528, 0.000099245602, -0.011886431118, 0.987037555021, 0.141248166196, 0.940003767888, 0.873265977400, 1.075250469084
3.000000, 0.500000, 0.009000, 0.000376822951, 0.000080647179, 0.024751459521, 1.313038704377, 0.242850022464, 1.130887792986, 0.833293708059, 1.464227241896
3.000000, 0.600000, 0.001000, 0.000418860334, 0.000045580060, 0.198016411275, 2.679762477288, 0.508854485565, 2.272462155254, 0.675906275224, 2.678971095376
3.000000, 0.600000, 0.002000, 0.000366782376, 0.000048121154, 0.104621664108, 3.089550582312, 0.486309659853, 1.608129220551, 0.631923537154, 2.367716452078
3.000000, 0.600000, 0.003000, 0.000405170473, 0.000068733918, 0.020127821390, 1.682864231024, 0.322308713926, 1.105826387833, 0.789081628050, 1.705998385047
3.000000, 0.600000, 0.004000, 0.000419140742, 0.000054847868, 0.018930636127, 3.582603141698, 0.429095453131, 1.099383078620, 0.580965052516, 1.990434220816
3.000000, 0.600000, 0.005000, 0.000383214829, 0.000090508037, 0.073967111397, 1.183987915625, 0.185572947740, 1.415053109646, 0.849005156555, 1.373262581200
3.000000, 0.600000, 0.006000, 0.000406728512, 0.000099621369, 0.062653096659, 1.199413906407, 0.139477388228, 1.346910956587, 0.847119378443, 1.196268072436
3.000000, 0.600000, 0.007000, 0.000427039805, 0.000093812085, -0.087880119242, 1.064097156477, 0.168101760889, 0.600290608460, 0.863732889159, 1.048347035502
3.000000, 0.600000, 0.008000, 0.000362898327, 0.000076327553, -0.153856113718, 1.696314427693, 0.270363511064, 0.366876741668, 0.787496388004, 1.286002746772
3.000000, 0.600000, 0.009000, 0.000396754597, 0.000100355441, -0.042108473864, 1.031713515287, 0.136050348308, 0.795817491692, 0.867732714666, 1.008017896481
3.000000, 0.700000, 0.001000, 0.000410228405, 0.000050127014, 0.117575677788, 2.515525171306, 0.468874235325, 1.693429562618, 0.693949264926, 2.358707060264
3.000000, 0.700000, 0.002000, 0.000362371407, 0.000061944435, -0.055571092229, 2.355135548852, 0.372615554748, 0.735451272024, 0.711798927092, 1.724468582199
3.000000, 0.700000, 0.003000, 0.000356191087, 0.000049013745, 0.072621219474, 3.225898031890, 0.478511739861, 1.406858946292, 0.617617351377, 2.269864565428
3.000000, 0.700000, 0.004000, 0.000379810858, 0.000087098043, -0.094760164655, 2.003680726503, 0.204509925482, 0.573279634963, 0.751704609632, 1.123361166471
3.000000, 0.700000, 0.005000, 0.000389366137, 0.000097313320, -0.029482470107, 1.608515300913, 0.150530320839, 0.854595724221, 0.797873149802, 1.052590694137
3.000000, 0.700000, 0.006000, 0.000418530112, 0.000092121758, -0.107076287077, 1.566879196600, 0.176932007261, 0.526479451941, 0.802817759669, 1.032872428072
3.000000, 0.700000, 0.007000, 0.000355055813, 0.000104946975, -0.018120721041, 1.160241899174, 0.115581780128, 0.909278424005, 0.851912129067, 0.972336118117
3.000000, 0.700000, 0.008000, 0.000377661510, 0.000095418631, -0.103394804870, 1.468280329320, 0.159918686804, 0.540259983557, 0.814588052630, 0.984678301410
3.000000, 0.700000, 0.009000, 0.000405013195, 0.000105965577, -0.158832029131, 1.065087845189, 0.111266990945, 0.351591394039, 0.863610671124, 0.775957324870
3.000000, 0.800000, 0.001000, 0.000359561360, 0.000043991146, 0.153299358580, 3.224351166285, 0.523211041585, 1.940085889154, 0.617778736841, 2.596658347283
3.000000, 0.800000, 0.002000, 0.000392837900, 0.000049360590, 0.010434383038, 3.401513602522, 0.475498606563, 1.054196737712, 0.599432331756, 2.136205045033
3.000000, 0.800000, 0.003000, 0.000417481346, 0.000081306398, -0.006039609970, 1.272996612782, 0.238781008594, 0.969283413811, 0.838152980876, 1.398415493542
3.000000, 0.800000, 0.004000, 0.000363602102, 0.000074696598, 0.062626799950, 2.129897301296, 0.281135612700, 1.346754535113, 0.737248199477, 1.631786287197
3.000000, 0.800000, 0.005000, 0.000398981405, 0.000085113735, 0.135528735280, 1.876072829454, 0.215952912143, 1.815292185952, 0.766463068656, 1.580428125348
3.000000, 0.800000, 0.006000, 0.000390309279, 0.000091264078, -0.165108033825, 1.881817117967, 0.181498951867, 0.332776140912, 0.765795630541, 0.971187096709
3.000000, 0.800000, 0.007000, 0.000367130619, 0.000119006663, -0.034193580933, 1.053906995597, 0.063277293550, 0.832419044091, 0.864990518005, 0.776727499199
3.000000, 0.800000, 0.008000, 0.000415849013, 0.000084995809, -0.022203974700, 1.868469303601, 0.216642761835, 0.889431033717, 0.767346981655, 1.274401877907
3.000000, 0.800000, 0.009000, 0.000421986989, 0.000091026168, 0.076442462675, 2.648044805831, 0.182776075999, 1.430185858616, 0.679372238365, 1.312439618991
3.000000, 0.900000, 0.001000, 0.000384091244, 0.000048272097, -0.148706370091, 2.925052391605, 0.484986553089, 0.383038538476, 0.649401442887, 1.960768504085
3.000000, 0.900000, 0.002000, 0.000356713605, 0.000089553929, -0.099155114851, 1.443246866035, 0.190778785673, 0.556350566435, 0.817590070350, 1.093909497840
3.000000, 0.900000, 0.003000, 0.000418242319, 0.000066750308, 0.096224708666, 2.160725896668, 0.336629256508, 1.554013946375, 0.733738527503, 1.884681679652
3.000000, 0.900000, 0.004000, 0.000355244061, 0.000096614701, -0.024222140531, 1.393047612776, 0.153958996080, 0.879702248076, 0.823626612062, 1.080972940312
3.000000, 0.900000, 0.005000, 0.000387791186, 0.000079072987, -0.025356736844, 1.635103629902, 0.252705762904, 0.874256297973, 0.794723571120, 1.398679166046
3.000000, 0.900000, 0.006000, 0.000362154263, 0.000082873024, 0.003883305400, 1.564358002615, 0.229248959831, 1.020003011402, 0.803117661434, 1.371870090382
3.000000, 0.900000, 0.007000, 0.000410340841, 0.000100858640, -0.067936095685, 1.178631329396, 0.133725766700, 0.682104210652, 0.849660472544, 0.956340783400
3.000000, 0.900000, 0.008000, 0.000409266271, 0.000086589201, -0.143411035305, 2.490283114817, 0.207414589666, 0.400020517312, 0.696743409160, 1.056969941044
3.000000, 0.900000, 0.009000, 0.000420274519, 0.000117644573, 0.012755731476, 1.196470843436, 0.067660419422, 1.066448418557, 0.847478996646, 0.863510536476
5.000000, 0.100000, 0.001000, 0.000415381294, 0.000059230759, -0.063333855830, 1.820853179790, 0.393742618228, 0.701725284703, 0.772893958950, 1.804015141976
5.000000, 0.100000, 0.002000, 0.000357917986, 0.000024649051, 0.138663427556, 3.775655901938, 0.713988720322, 1.837004151941, 0.561595979389, 3.179495778185
5.000000, 0.100000, 0.003000, 0.000412387991, 0.000061873791, -0.046369603187, 1.053923543498, 0.373158160441, 0.776453125806, 0.864988474988, 1.791007735069
5.000000, 0.100000, 0.004000, 0.000422094097, 0.000059027877, 0.005615144573, 1.059562915721, 0.395345540318, 1.028987630155, 0.864292374016, 1.948911802449
5.000000, 0.100000, 0.005000, 0.000417456121, 0.000083843410, -0.069470310073, 0.854239814362, 0.223442070158, 0.675625112418, 0.889817236189, 1.266621016730
5.000000, 0.100000, 0.006000, 0.000402122745, 0.000084378365, -0.026696792638, 0.306041358763, 0.220272703147, 0.867845942451, 0.959786638388, 1.343453204102
5.000000, 0.100000, 0.007000, 0.000366534560, 0.000083264139, -0.063160048054, 1.212604987731, 0.226899523863, 0.702471744397, 0.845508473878, 1.272325152302
5.000000, 0.100000, 0.008000, 0.000400512001, 0.000085110918, -0.130051571012, 0.817272887035, 0.215969378543, 0.444500717260, 0.894452259630, 1.166215587439
